datetime,open,high,low,close,volume
2002-10-31 00:00:00,0.98755,0.9878,0.9866,0.98695,0
2002-10-31 04:00:00,0.9869,0.98765,0.98545,0.98675,0
2002-10-31 08:00:00,0.9867,0.99075,0.98595,0.98965,0
2002-10-31 12:00:00,0.9895,0.9908,0.9883,0.99025,0
2002-10-31 16:00:00,0.99035,0.9912,0.98955,0.9896,0
2002-10-31 20:00:00,0.98955,0.9905,0.98895,0.9902,0
2002-11-01 00:00:00,0.99015,0.99115,0.9897,0.9907,0
2002-11-01 04:00:00,0.99075,0.9982,0.9906,0.9976,0
2002-11-01 08:00:00,0.99755,1.0003,0.9962,0.99735,0
2002-11-01 12:00:00,0.9974,0.99775,0.9953,0.9966,0
2002-11-03 16:00:00,0.99615,0.99735,0.9961,0.9969,0
2002-11-03 20:00:00,0.99685,0.9969,0.99565,0.9961,0
2002-11-04 00:00:00,0.99595,0.9972,0.99405,0.99515,0
2002-11-04 04:00:00,0.99505,0.9964,0.99325,0.99555,0
2002-11-04 08:00:00,0.99545,0.9959,0.9939,0.99565,0
2002-11-04 12:00:00,0.99565,0.99805,0.9956,0.99805,0
2002-11-04 16:00:00,0.9978,0.99855,0.9972,0.9975,0
2002-11-04 20:00:00,0.9977,0.9989,0.9975,0.99805,0
2002-11-05 00:00:00,0.99805,1.00375,0.99715,1.00225,0
2002-11-05 04:00:00,1.0023,1.00415,1.0011,1.00295,0
2002-11-05 08:00:00,1.0025,1.0028,0.9987,1.00005,0
2002-11-05 12:00:00,1.0,1.0006,0.99875,0.9998,0
2002-11-05 16:00:00,0.9998,0.9999,0.99785,0.99915,0
2002-11-05 20:00:00,0.999,0.9995,0.9976,0.9978,0
2002-11-06 00:00:00,0.9979,0.9979,0.99405,0.99605,0
2002-11-06 04:00:00,0.99605,0.9967,0.9947,0.9961,0
2002-11-06 08:00:00,0.99605,0.99795,0.99515,0.9967,0
2002-11-06 12:00:00,0.99645,1.00475,0.99595,1.0034,0
2002-11-06 16:00:00,1.00345,1.0063,1.00315,1.0043,0
2002-11-06 20:00:00,1.00415,1.0056,1.0041,1.00475,0
2002-11-07 00:00:00,1.0047,1.00545,1.00115,1.00135,0
2002-11-07 04:00:00,1.00135,1.0039,0.99865,1.00195,0
2002-11-07 08:00:00,1.0018,1.00955,1.00175,1.009,0
2002-11-07 12:00:00,1.009,1.00975,1.00765,1.0093,0
2002-11-07 16:00:00,1.0093,1.00965,1.00755,1.00875,0
2002-11-07 20:00:00,1.0087,1.00905,1.00745,1.0076,0
2002-11-08 00:00:00,1.00755,1.01175,1.00745,1.0101,0
2002-11-08 04:00:00,1.0101,1.01285,1.00875,1.00905,0
2002-11-08 08:00:00,1.00895,1.0147,1.00875,1.0133,0
2002-11-08 12:00:00,1.01345,1.01355,1.01225,1.0133,0
2002-11-10 16:00:00,1.0124,1.0132,1.0116,1.01245,0
2002-11-10 20:00:00,1.01235,1.01375,1.0123,1.0134,0
2002-11-11 00:00:00,1.0134,1.01445,1.0118,1.0142,0
2002-11-11 04:00:00,1.01425,1.017,1.0117,1.012,0
2002-11-11 08:00:00,1.0118,1.0134,1.0094,1.01125,0
2002-11-11 12:00:00,1.01125,1.01125,1.01005,1.0107,0
2002-11-11 16:00:00,1.0107,1.0109,1.00865,1.00895,0
2002-11-11 20:00:00,1.00895,1.00955,1.00815,1.00895,0
2002-11-12 00:00:00,1.00915,1.01175,1.00695,1.01085,0
2002-11-12 04:00:00,1.0108,1.0136,1.00745,1.0078,0
2002-11-12 08:00:00,1.0075,1.0116,1.00685,1.00945,0
2002-11-12 12:00:00,1.0094,1.0127,1.0094,1.0126,0
2002-11-12 16:00:00,1.0127,1.0127,1.01075,1.0116,0
2002-11-12 20:00:00,1.01165,1.0118,1.0107,1.01175,0
2002-11-13 00:00:00,1.0118,1.01185,1.0086,1.0092,0
2002-11-13 04:00:00,1.00915,1.0097,1.0047,1.00725,0
2002-11-13 08:00:00,1.0073,1.0114,1.0058,1.0068,0
2002-11-13 12:00:00,1.00685,1.00845,1.0061,1.0084,0
2002-11-13 16:00:00,1.0083,1.0087,1.0061,1.00665,0
2002-11-13 20:00:00,1.00665,1.00695,1.00555,1.0063,0
2002-11-14 00:00:00,1.00635,1.0077,1.00385,1.0071,0
2002-11-14 04:00:00,1.0071,1.01,1.00625,1.0064,0
2002-11-14 08:00:00,1.00645,1.0073,1.00305,1.0044,0
2002-11-14 12:00:00,1.0044,1.00565,1.0039,1.00425,0
2002-11-14 16:00:00,1.0042,1.00435,1.0034,1.0036,0
2002-11-14 20:00:00,1.0035,1.0041,1.00245,1.004,0
2002-11-15 00:00:00,1.00425,1.00535,1.002,1.0043,0
2002-11-15 04:00:00,1.00415,1.00425,1.00145,1.00345,0
2002-11-15 08:00:00,1.0035,1.0089,1.002,1.0087,0
2002-11-15 12:00:00,1.0087,1.00955,1.00855,1.00875,0
2002-11-17 16:00:00,1.0096,1.0118,1.00925,1.00955,0
2002-11-17 20:00:00,1.0095,1.00985,1.0082,1.0093,0
2002-11-18 00:00:00,1.00925,1.0112,1.00795,1.01045,0
2002-11-18 08:00:00,1.00715,1.00955,1.0064,1.00765,0
2002-11-18 12:00:00,1.00745,1.00885,1.0066,1.0088,0
2002-11-18 16:00:00,1.00895,1.00985,1.0084,1.0085,0
2002-11-18 20:00:00,1.0088,1.00975,1.0087,1.0097,0
2002-11-19 00:00:00,1.0096,1.0131,1.00835,1.0124,0
2002-11-19 04:00:00,1.0125,1.0142,1.0109,1.0117,0
2002-11-19 08:00:00,1.0116,1.0128,1.00295,1.00505,0
2002-11-19 12:00:00,1.0049,1.005,1.0006,1.0038,0
2002-11-19 16:00:00,1.0035,1.0041,1.0024,1.00355,0
2002-11-19 20:00:00,1.00355,1.00395,1.0015,1.00195,0
2002-11-20 00:00:00,1.00205,1.00325,0.99995,1.0018,0
2002-11-20 04:00:00,1.00175,1.0028,0.999,1.00225,0
2002-11-20 08:00:00,1.00215,1.0043,1.0013,1.0031,0
2002-11-20 12:00:00,1.0033,1.00335,1.00075,1.00195,0
2002-11-20 16:00:00,1.0018,1.00195,1.0001,1.0005,0
2002-11-20 20:00:00,1.00055,1.00105,1.00015,1.00045,0
2002-11-21 00:00:00,1.0004,1.00345,1.00025,1.00185,0
2002-11-21 04:00:00,1.0018,1.00415,1.0006,1.0028,0
2002-11-21 08:00:00,1.0027,1.0037,0.9978,0.999,0
2002-11-21 12:00:00,0.99905,1.0022,0.9989,1.0017,0
2002-11-21 16:00:00,1.0017,1.00275,1.00115,1.00155,0
2002-11-21 20:00:00,1.0015,1.00305,1.0014,1.0027,0
2002-11-22 00:00:00,1.0027,1.00335,1.00175,1.0022,0
2002-11-22 04:00:00,1.00225,1.0031,1.00165,1.00215,0
2002-11-22 08:00:00,1.0021,1.0028,0.99605,0.9974,0
2002-11-22 12:00:00,0.9974,0.99795,0.99645,0.99685,0
2002-11-24 16:00:00,0.99565,0.99695,0.9934,0.9944,0
2002-11-24 20:00:00,0.9943,0.995,0.99375,0.9946,0
2002-11-25 00:00:00,0.9946,0.9957,0.99295,0.99475,0
2002-11-25 04:00:00,0.9949,0.99505,0.9893,0.99145,0
2002-11-25 08:00:00,0.99135,0.99405,0.9906,0.99275,0
2002-11-25 12:00:00,0.99285,0.9938,0.99035,0.99215,0
2002-11-25 16:00:00,0.992,0.9924,0.9902,0.9908,0
2002-11-25 20:00:00,0.99085,0.9924,0.9908,0.99235,0
2002-11-26 00:00:00,0.99225,0.99285,0.98965,0.99095,0
2002-11-26 04:00:00,0.99085,0.99245,0.9897,0.99165,0
2002-11-26 08:00:00,0.99145,0.9935,0.9899,0.9914,0
2002-11-26 12:00:00,0.99145,0.99355,0.9908,0.99335,0
2002-11-26 16:00:00,0.99335,0.99385,0.99305,0.9932,0
2002-11-26 20:00:00,0.9932,0.99375,0.99295,0.9934,0
2002-11-27 00:00:00,0.99345,0.9941,0.99105,0.9915,0
2002-11-27 04:00:00,0.99175,0.99325,0.99055,0.9914,0
2002-11-27 08:00:00,0.9913,0.9919,0.98775,0.99065,0
2002-11-27 12:00:00,0.9906,0.99065,0.98955,0.99045,0
2002-11-27 16:00:00,0.9903,0.9906,0.98945,0.9896,0
2002-11-27 20:00:00,0.9895,0.9907,0.98935,0.99015,0
2002-11-28 00:00:00,0.9904,0.9933,0.9896,0.9925,0
2002-11-28 04:00:00,0.99255,0.9933,0.9914,0.9928,0
2002-11-28 20:00:00,0.993,0.9936,0.9929,0.9934,0
2002-11-29 00:00:00,0.9935,0.9945,0.9921,0.99325,0
2002-11-29 04:00:00,0.99325,0.99365,0.99205,0.9923,0
2002-11-29 08:00:00,0.9924,0.99535,0.99235,0.99415,0
2002-11-29 12:00:00,0.994,0.99475,0.99385,0.9942,0
2002-12-01 16:00:00,0.9943,0.99485,0.99225,0.99225,0
2002-12-01 20:00:00,0.99225,0.99295,0.992,0.99265,0
2002-12-02 00:00:00,0.9926,0.99385,0.99195,0.993,0
2002-12-02 04:00:00,0.99285,0.99295,0.9861,0.9874,0
2002-12-02 08:00:00,0.98725,0.99485,0.98615,0.9948,0
2002-12-02 12:00:00,0.9948,0.99815,0.9948,0.99715,0
2002-12-02 16:00:00,0.99725,0.99755,0.996,0.9968,0
2002-12-02 20:00:00,0.99685,0.9972,0.9961,0.9966,0
2002-12-03 00:00:00,0.99665,0.9976,0.9961,0.9963,0
2002-12-03 04:00:00,0.9965,0.9985,0.99615,0.99665,0
2002-12-03 08:00:00,0.9965,1.00005,0.99585,0.997,0
2002-12-03 12:00:00,0.997,0.99735,0.9952,0.99645,0
2002-12-03 16:00:00,0.99635,0.9986,0.9962,0.99835,0
2002-12-03 20:00:00,0.99835,0.9997,0.9979,0.9994,0
2002-12-04 00:00:00,0.9994,1.0019,0.9988,1.00105,0
2002-12-04 04:00:00,1.0011,1.003,1.0006,1.0019,0
2002-12-04 08:00:00,1.00185,1.00205,0.9987,1.0013,0
2002-12-04 12:00:00,1.00135,1.0019,0.99975,1.00055,0
2002-12-04 16:00:00,1.0007,1.0018,0.9995,0.99975,0
2002-12-04 20:00:00,0.9998,0.99995,0.99895,0.99925,0
2002-12-05 00:00:00,0.99925,1.0014,0.999,0.99995,0
2002-12-05 04:00:00,1.0,1.00245,0.99715,0.9988,0
2002-12-05 08:00:00,0.9988,1.00115,0.99845,0.99965,0
2002-12-05 12:00:00,0.99965,1.00095,0.9993,1.00055,0
2002-12-05 16:00:00,1.0004,1.00095,0.99995,1.0005,0
2002-12-05 20:00:00,1.0005,1.0025,1.00045,1.00245,0
2002-12-06 00:00:00,1.0025,1.0028,1.001,1.00145,0
2002-12-06 04:00:00,1.0014,1.0058,1.00005,1.0057,0
2002-12-06 08:00:00,1.0058,1.01275,1.00565,1.0078,0
2002-12-06 12:00:00,1.00795,1.01005,1.00775,1.00945,0
2002-12-08 16:00:00,1.0095,1.01085,1.0092,1.00975,0
2002-12-08 20:00:00,1.00965,1.0118,1.00955,1.01105,0
2002-12-09 00:00:00,1.0111,1.0115,1.00865,1.0107,0
2002-12-09 04:00:00,1.01065,1.0108,1.0084,1.0084,0
2002-12-09 08:00:00,1.00845,1.00925,1.0069,1.00845,0
2002-12-09 12:00:00,1.00835,1.01065,1.00835,1.0102,0
2002-12-09 16:00:00,1.01025,1.01105,1.01015,1.01025,0
2002-12-09 20:00:00,1.0102,1.01035,1.00915,1.00985,0
2002-12-10 00:00:00,1.01,1.0141,1.0094,1.01315,0
2002-12-10 04:00:00,1.01325,1.01365,1.00915,1.00965,0
2002-12-10 08:00:00,1.0095,1.01075,1.0072,1.009,0
2002-12-10 12:00:00,1.009,1.0095,1.0076,1.0078,0
2002-12-10 16:00:00,1.00785,1.00855,1.0061,1.0067,0
2002-12-10 20:00:00,1.0066,1.0083,1.0066,1.00805,0
2002-12-11 00:00:00,1.00795,1.00915,1.00665,1.0084,0
2002-12-11 04:00:00,1.0084,1.0096,1.0063,1.00705,0
2002-12-11 08:00:00,1.007,1.0099,1.0065,1.00835,0
2002-12-11 12:00:00,1.0084,1.00885,1.00785,1.00825,0
2002-12-11 16:00:00,1.0083,1.0091,1.0074,1.00855,0
2002-12-11 20:00:00,1.00855,1.0098,1.00815,1.00925,0
2002-12-12 00:00:00,1.0092,1.0148,1.00795,1.01315,0
2002-12-12 04:00:00,1.01315,1.0164,1.01305,1.01355,0
2002-12-12 08:00:00,1.01355,1.0195,1.0132,1.0183,0
2002-12-12 12:00:00,1.01835,1.01895,1.01805,1.01845,0
2002-12-12 16:00:00,1.0185,1.01885,1.0178,1.0186,0
2002-12-12 20:00:00,1.0185,1.01865,1.018,1.01855,0
2002-12-13 00:00:00,1.01855,1.02595,1.0172,1.02535,0
2002-12-13 04:00:00,1.02525,1.02535,1.0211,1.02405,0
2002-12-13 08:00:00,1.0241,1.0242,1.0177,1.01835,0
2002-12-13 12:00:00,1.01835,1.02375,1.0183,1.02365,0
2002-12-15 16:00:00,1.02365,1.02365,1.02115,1.0216,0
2002-12-15 20:00:00,1.02165,1.02165,1.01955,1.02035,0
2002-12-16 00:00:00,1.0203,1.0248,1.0203,1.02095,0
2002-12-16 04:00:00,1.02085,1.0228,1.02065,1.02275,0
2002-12-16 08:00:00,1.02275,1.0231,1.0195,1.02175,0
2002-12-16 12:00:00,1.02165,1.02345,1.02145,1.0228,0
2002-12-16 16:00:00,1.02255,1.02305,1.02085,1.02275,0
2002-12-16 20:00:00,1.02275,1.0288,1.0227,1.0273,0
2002-12-17 00:00:00,1.0274,1.0321,1.0273,1.0316,0
2002-12-17 04:00:00,1.03155,1.03275,1.03025,1.0314,0
2002-12-17 08:00:00,1.03145,1.0334,1.02475,1.0266,0
2002-12-17 12:00:00,1.0267,1.02865,1.0266,1.02815,0
2002-12-17 16:00:00,1.0282,1.0284,1.0258,1.02785,0
2002-12-17 20:00:00,1.028,1.0285,1.0264,1.028,0
2002-12-18 00:00:00,1.0279,1.02815,1.02495,1.02635,0
2002-12-18 04:00:00,1.02635,1.0273,1.0235,1.0256,0
2002-12-18 08:00:00,1.0255,1.0276,1.0225,1.0237,0
2002-12-18 12:00:00,1.02375,1.02725,1.02305,1.0267,0
2002-12-18 16:00:00,1.0271,1.02855,1.02455,1.0247,0
2002-12-18 20:00:00,1.02475,1.0266,1.0241,1.0253,0
2002-12-19 00:00:00,1.02555,1.0268,1.02505,1.02655,0
2002-12-19 04:00:00,1.02645,1.02855,1.0257,1.02655,0
2002-12-19 08:00:00,1.0266,1.0267,1.02085,1.0236,0
2002-12-19 12:00:00,1.02355,1.0275,1.02335,1.0271,0
2002-12-19 16:00:00,1.02715,1.0273,1.02415,1.02525,0
2002-12-19 20:00:00,1.0252,1.0271,1.02515,1.02675,0
2002-12-20 00:00:00,1.0267,1.0274,1.0244,1.0244,0
2002-12-20 04:00:00,1.02445,1.02615,1.0244,1.02585,0
2002-12-20 08:00:00,1.026,1.02745,1.0254,1.0266,0
2002-12-20 12:00:00,1.02645,1.02705,1.02555,1.02705,0
2002-12-22 16:00:00,1.0273,1.0275,1.0262,1.02675,0
2002-12-22 20:00:00,1.02675,1.0268,1.0263,1.02645,0
2002-12-23 00:00:00,1.02655,1.03145,1.02655,1.0314,0
2002-12-23 04:00:00,1.03145,1.03155,1.0281,1.02865,0
2002-12-23 08:00:00,1.0286,1.0289,1.02175,1.0246,0
2002-12-23 12:00:00,1.02465,1.0269,1.02365,1.02615,0
2002-12-23 16:00:00,1.026,1.02675,1.02545,1.026,0
2002-12-23 20:00:00,1.026,1.0269,1.0257,1.0261,0
2002-12-24 00:00:00,1.02615,1.028,1.02585,1.02775,0
2002-12-24 04:00:00,1.02765,1.0324,1.0276,1.0316,0
2002-12-24 08:00:00,1.0315,1.03155,1.02845,1.0303,0
2002-12-24 12:00:00,1.03025,1.0304,1.02955,1.0297,0
2002-12-26 04:00:00,1.02975,1.0354,1.02975,1.03335,0
2002-12-26 08:00:00,1.03345,1.0362,1.0332,1.03575,0
2002-12-26 12:00:00,1.0358,1.0378,1.03565,1.0374,0
2002-12-26 16:00:00,1.0376,1.03795,1.0358,1.0375,0
2002-12-26 20:00:00,1.03755,1.03945,1.0375,1.03915,0
2002-12-27 00:00:00,1.03915,1.0397,1.0365,1.03815,0
2002-12-27 04:00:00,1.03825,1.03865,1.0366,1.03835,0
2002-12-27 08:00:00,1.0381,1.0418,1.03665,1.04075,0
2002-12-27 12:00:00,1.04095,1.0441,1.0409,1.0433,0
2002-12-29 16:00:00,1.04275,1.04335,1.04125,1.0432,0
2002-12-29 20:00:00,1.0432,1.04385,1.0428,1.0437,0
2002-12-30 00:00:00,1.0437,1.0441,1.04105,1.04255,0
2002-12-30 04:00:00,1.0426,1.04395,1.04155,1.04345,0
2002-12-30 08:00:00,1.04345,1.04765,1.04145,1.0475,0
2002-12-30 12:00:00,1.04765,1.0492,1.0467,1.0489,0
2002-12-30 16:00:00,1.0489,1.0490000000000002,1.0467,1.04785,0
2002-12-30 20:00:00,1.0477,1.04875,1.0473,1.0486,0
2002-12-31 00:00:00,1.0486,1.0490000000000002,1.04575,1.04755,0
2002-12-31 04:00:00,1.0475,1.0499,1.04655,1.04655,0
2002-12-31 08:00:00,1.0467,1.0505,1.0455,1.05045,0
2002-12-31 12:00:00,1.0498,1.0504,1.04905,1.04975,0
2003-01-02 04:00:00,1.0478,1.0478,1.04435,1.0465,0
2003-01-02 08:00:00,1.0464,1.04665,1.0335,1.0349,0
2003-01-02 12:00:00,1.03495,1.03635,1.03455,1.0357,0
2003-01-02 16:00:00,1.03525,1.0377,1.03515,1.03755,0
2003-01-02 20:00:00,1.0375,1.0381,1.0362,1.03665,0
2003-01-03 00:00:00,1.0366,1.0376,1.0341,1.0354,0
2003-01-03 04:00:00,1.03545,1.04025,1.03545,1.0394,0
2003-01-03 08:00:00,1.0393,1.04335,1.0382,1.04135,0
2003-01-03 12:00:00,1.04145,1.04235,1.0409,1.04165,0
2003-01-05 16:00:00,1.04165,1.0438,1.0415,1.0433,0
2003-01-05 20:00:00,1.0432,1.04495,1.043,1.04405,0
2003-01-06 00:00:00,1.04385,1.04755,1.04235,1.0469,0
2003-01-06 04:00:00,1.0469,1.04925,1.04675,1.04735,0
2003-01-06 08:00:00,1.04735,1.04915,1.04595,1.04645,0
2003-01-06 12:00:00,1.0464,1.0483,1.046,1.0463,0
2003-01-06 16:00:00,1.04635,1.0467,1.04355,1.04425,0
2003-01-06 20:00:00,1.04415,1.04465,1.04305,1.04365,0
2003-01-07 00:00:00,1.0438,1.0451,1.0398,1.0407,0
2003-01-07 04:00:00,1.04075,1.04295,1.04035,1.04135,0
2003-01-07 08:00:00,1.0414,1.0446,1.04055,1.0406,0
2003-01-07 12:00:00,1.0406,1.0422,1.0401,1.04105,0
2003-01-07 16:00:00,1.04105,1.04265,1.04055,1.0426,0
2003-01-07 20:00:00,1.0426,1.0429,1.0416,1.04215,0
2003-01-08 00:00:00,1.04215,1.04305,1.03965,1.0405,0
2003-01-08 04:00:00,1.04055,1.04155,1.03625,1.0368,0
2003-01-08 08:00:00,1.03685,1.05035,1.03675,1.04985,0
2003-01-08 12:00:00,1.04995,1.053,1.04855,1.0495,0
2003-01-08 16:00:00,1.0497,1.0526,1.04935,1.05095,0
2003-01-08 20:00:00,1.051,1.0519,1.0505,1.0511,0
2003-01-09 00:00:00,1.05115,1.05395,1.05075,1.052,0
2003-01-09 04:00:00,1.052,1.05285,1.0491,1.04955,0
2003-01-09 08:00:00,1.04965,1.0503,1.0463,1.04865,0
2003-01-09 12:00:00,1.0486,1.0502,1.0482,1.0486,0
2003-01-09 16:00:00,1.04875,1.04885,1.04735,1.0476,0
2003-01-09 20:00:00,1.0479,1.0511,1.04775,1.0495,0
2003-01-10 00:00:00,1.0494,1.0529,1.0490000000000002,1.0517,0
2003-01-10 04:00:00,1.0518,1.05695,1.0498,1.05555,0
2003-01-10 08:00:00,1.0556,1.057,1.05285,1.0559,0
2003-01-10 12:00:00,1.0558,1.05845,1.0554,1.05755,0
2003-01-12 16:00:00,1.0577,1.0584,1.05655,1.05685,0
2003-01-12 20:00:00,1.0568,1.0574,1.0561,1.0562,0
2003-01-13 00:00:00,1.0562,1.05665,1.0541,1.0542,0
2003-01-13 04:00:00,1.0539,1.0557,1.0532,1.0536,0
2003-01-13 08:00:00,1.0537,1.05615,1.05295,1.05585,0
2003-01-13 12:00:00,1.05595,1.0566,1.0535,1.0539,0
2003-01-13 16:00:00,1.0539,1.05465,1.05355,1.054,0
2003-01-13 20:00:00,1.054,1.0563,1.0536,1.05615,0
2003-01-14 00:00:00,1.05605,1.05885,1.055,1.05725,0
2003-01-14 04:00:00,1.05715,1.0595,1.05655,1.05915,0
2003-01-14 08:00:00,1.0593,1.05955,1.05545,1.0565,0
2003-01-14 12:00:00,1.05655,1.0573,1.05495,1.05525,0
2003-01-14 16:00:00,1.05545,1.0567,1.0548,1.0559,0
2003-01-14 20:00:00,1.05585,1.05615,1.0542,1.0544,0
2003-01-15 00:00:00,1.05425,1.0547,1.0504,1.05185,0
2003-01-15 04:00:00,1.05195,1.05385,1.05075,1.05235,0
2003-01-15 08:00:00,1.05255,1.05905,1.0524,1.057,0
2003-01-15 12:00:00,1.05685,1.05685,1.05415,1.05585,0
2003-01-15 16:00:00,1.056,1.05655,1.0551,1.0555,0
2003-01-15 20:00:00,1.05555,1.05585,1.0546,1.0557,0
2003-01-16 00:00:00,1.0556,1.0577,1.05545,1.05685,0
2003-01-16 04:00:00,1.05685,1.05835,1.0558,1.05755,0
2003-01-16 08:00:00,1.0576,1.0624,1.05565,1.0611,0
2003-01-16 12:00:00,1.06115,1.06245,1.06025,1.0619,0
2003-01-16 16:00:00,1.0619,1.06205,1.06055,1.06075,0
2003-01-16 20:00:00,1.0607,1.0622,1.0606,1.0616,0
2003-01-17 00:00:00,1.06155,1.0667,1.06115,1.0664,0
2003-01-17 04:00:00,1.0663,1.06635,1.06445,1.0659999999999998,0
2003-01-17 08:00:00,1.06595,1.06775,1.06415,1.06535,0
2003-01-17 12:00:00,1.06555,1.0666,1.06515,1.0664,0
2003-01-19 16:00:00,1.06575,1.06675,1.0633,1.0637,0
2003-01-19 20:00:00,1.0637,1.06485,1.0636,1.06425,0
2003-01-20 00:00:00,1.06425,1.0666,1.06375,1.0652,0
2003-01-20 04:00:00,1.06515,1.0662,1.06465,1.06545,0
2003-01-20 08:00:00,1.0656,1.0688,1.06545,1.06835,0
2003-01-20 12:00:00,1.0684,1.069,1.0672,1.06765,0
2003-01-20 16:00:00,1.06765,1.0689,1.06535,1.06595,0
2003-01-20 20:00:00,1.06595,1.06625,1.0647,1.06535,0
2003-01-21 00:00:00,1.0654,1.0654,1.06345,1.06495,0
2003-01-21 04:00:00,1.06515,1.06605,1.0641,1.06525,0
2003-01-21 08:00:00,1.0652,1.0724,1.06485,1.07175,0
2003-01-21 12:00:00,1.0718,1.0733,1.07125,1.07275,0
2003-01-21 16:00:00,1.0728,1.0732,1.0717,1.07315,0
2003-01-21 20:00:00,1.07305,1.07345,1.07255,1.07275,0
2003-01-22 00:00:00,1.07265,1.07355,1.0689,1.06965,0
2003-01-22 04:00:00,1.06965,1.07225,1.06855,1.07045,0
2003-01-22 08:00:00,1.07035,1.07275,1.06895,1.07215,0
2003-01-22 12:00:00,1.0722,1.0737,1.07135,1.07315,0
2003-01-22 16:00:00,1.0731,1.07355,1.07105,1.07115,0
2003-01-22 20:00:00,1.07115,1.07195,1.0704,1.07185,0
2003-01-23 00:00:00,1.0719,1.0764,1.0714,1.0764,0
2003-01-23 04:00:00,1.07635,1.0767,1.07385,1.0743,0
2003-01-23 08:00:00,1.0741,1.07745,1.0741,1.07655,0
2003-01-23 12:00:00,1.0765,1.0769,1.0746,1.0746,0
2003-01-23 16:00:00,1.07455,1.0764,1.074,1.0759999999999998,0
2003-01-23 20:00:00,1.07615,1.0778,1.0759,1.07635,0
2003-01-24 00:00:00,1.07625,1.0788,1.07615,1.07745,0
2003-01-24 04:00:00,1.07735,1.07895,1.07645,1.07775,0
2003-01-24 08:00:00,1.0777,1.0834,1.0758,1.0834,0
2003-01-24 12:00:00,1.08335,1.0848,1.08325,1.0839,0
2003-01-26 16:00:00,1.0838,1.08395,1.08185,1.0827,0
2003-01-26 20:00:00,1.08275,1.08455,1.0826,1.08315,0
2003-01-27 00:00:00,1.08305,1.0881,1.08195,1.08775,0
2003-01-27 04:00:00,1.0878,1.0905,1.086,1.0866,0
